,vacancy_name,vacancy_link,employer_link,salary_min,salary_max,salary_unit
1673,Cloud Platform Architect / Архитектор облачной платформы,https://ekaterinburg.hh.ru/vacancy/39009604?query=python,https://hh.ru/employer/1947330,,,
1674,Системный администратор,https://ekaterinburg.hh.ru/vacancy/38984407?query=python,https://hh.ru/employer/4319181,110000.0,,руб.
1675,Инженер по тестированию/QA,https://ekaterinburg.hh.ru/vacancy/38300163?query=python,https://hh.ru/employer/7452,,,
1676,Senior Data Scientist,https://ekaterinburg.hh.ru/vacancy/38958683?query=python,https://hh.ru/employer/3529?dpt=3529-3529-prof,,,
1677,Senior Data Scientist,https://ekaterinburg.hh.ru/vacancy/38957734?query=python,https://hh.ru/employer/1304,,,
1678,Solutions Architect (Azure & Wintel),https://ekaterinburg.hh.ru/vacancy/38989659?query=python,https://hh.ru/employer/156424,,,
1679,QA / Тестировщик,https://ekaterinburg.hh.ru/vacancy/37896174?query=python,https://hh.ru/employer/12550,,,
1680,Senior Data Scientist,https://ekaterinburg.hh.ru/vacancy/38956895?query=python,https://hh.ru/employer/3529?dpt=3529-3529-prof,,,
1681,Ведущий инженер-программист С++,https://ekaterinburg.hh.ru/vacancy/38990923?query=python,https://hh.ru/employer/1355705,,,
1682,Team lead / Ведущий разработчик,https://ekaterinburg.hh.ru/vacancy/38876866?query=python,https://hh.ru/employer/24947,150000.0,300000.0,руб.
1683,Стажер backend – разработчик,https://ekaterinburg.hh.ru/vacancy/38944316?query=python,https://hh.ru/employer/3809?dpt=sbr-3809-sibb,,,
1684,Data-инженер в команду Data Lake,https://ekaterinburg.hh.ru/vacancy/38959427?query=python,https://hh.ru/employer/4023,,,
1685,Team lead (Python),https://ekaterinburg.hh.ru/vacancy/38252549?query=python,https://hh.ru/employer/3565331,,,
1686,Главный специалист Управления внутреннего аудита,https://ekaterinburg.hh.ru/vacancy/39037402?query=python,https://hh.ru/employer/17833,,,
1687,Стажер в аналитику,https://ekaterinburg.hh.ru/vacancy/38957986?query=python,https://hh.ru/employer/2523?dpt=2523-2523-ofis,,,
1688,Разработчик C++ в команду DevTools,https://ekaterinburg.hh.ru/vacancy/38951852?query=python,https://hh.ru/employer/1057,,,
1689,Преподаватель на факультете дизайна в Яндекс.Практикум,https://ekaterinburg.hh.ru/vacancy/39017102?query=python,https://hh.ru/employer/1740,,,
1690,Senior Data Scientist CV/NLP (команда IDP),https://ekaterinburg.hh.ru/vacancy/38793204?query=python,https://hh.ru/employer/3529?dpt=3529-3529-prof,,,
1691,Senior Data Scientist в NLP лабораторию,https://ekaterinburg.hh.ru/vacancy/38426832?query=python,https://hh.ru/employer/41862,,,
1692,DevOps ML (HR-платформа),https://ekaterinburg.hh.ru/vacancy/37624354?query=python,https://hh.ru/employer/3529?dpt=3529-3529-prof,,,
1693,DevOps ML (HR-платформа),https://ekaterinburg.hh.ru/vacancy/37677909?query=python,https://hh.ru/employer/3529?dpt=3529-3529-prof,,,
1694,Data engineer,https://ekaterinburg.hh.ru/vacancy/38927261?query=python,https://hh.ru/employer/3529?dpt=3529-3529-prof,,,
1695,SRE & Observability Engineer (senior),https://ekaterinburg.hh.ru/vacancy/38011674?query=python,https://hh.ru/employer/2180?dpt=ozonru-2180-dev,,,
1696,CTO/Технический директор проекта,https://ekaterinburg.hh.ru/vacancy/38590757?query=python,https://hh.ru/employer/4570206,,500000.0,руб.
1697,Инженер по тестированию frontend/ QA-инженер frontend,https://ekaterinburg.hh.ru/vacancy/38612147?query=python,https://hh.ru/employer/617272,,,
1698,Senior C# developer,https://ekaterinburg.hh.ru/vacancy/36881508?query=python,https://hh.ru/employer/1057,,,
1699,Application Security Engineer (Инженер по безопасности приложений),https://ekaterinburg.hh.ru/vacancy/38997688?query=python,https://hh.ru/employer/1239730,100000.0,180000.0,руб.
1700,DevOps Инженер,https://ekaterinburg.hh.ru/vacancy/37173810?query=python,https://hh.ru/employer/3776?dpt=mts-3776-main,,,
1701,Системный администратор Unix,https://ekaterinburg.hh.ru/vacancy/38379751?query=python,https://hh.ru/employer/4482,,,
1702,BI Developer,https://ekaterinburg.hh.ru/vacancy/34627949?query=python,https://hh.ru/employer/87021,,,
1703,Python разработчик в инфраструктурную команду (Маруся),https://ekaterinburg.hh.ru/vacancy/38368836?query=python,https://hh.ru/employer/15478,,,
1704,BI senior developer,https://ekaterinburg.hh.ru/vacancy/35373253?query=python,https://hh.ru/employer/87021,,,
1705,Data Engineer (Big Data),https://ekaterinburg.hh.ru/vacancy/38922614?query=python,https://hh.ru/employer/3776?dpt=mts-3776-it,,,
1706,DevOps инженер,https://ekaterinburg.hh.ru/vacancy/38955307?query=python,https://hh.ru/employer/4181,,,
1707,"Ведущий сетевой инженер (Wifi, NetOps)",https://ekaterinburg.hh.ru/vacancy/38892111?query=python,https://hh.ru/employer/78638,,,
1708,Архитектор программных решений,https://ekaterinburg.hh.ru/vacancy/35956659?query=python,https://hh.ru/employer/103944,,,
1709,Frontend lead (React),https://ekaterinburg.hh.ru/vacancy/35928824?query=python,https://hh.ru/employer/955?dpt=955-955-msk,,,
1710,QA Engineer/Тестировщик мобильных приложений,https://ekaterinburg.hh.ru/vacancy/35776679?query=python,https://hh.ru/employer/188712,,,
1711,Ведущий DevOps-инженер,https://ekaterinburg.hh.ru/vacancy/38949010?query=python,https://hh.ru/employer/3543565,,,
1712,Стажер-разработчик VBA,https://ekaterinburg.hh.ru/vacancy/38936908?query=python,https://hh.ru/employer/2180?dpt=ozonru-2180-commerce,,,
1713,Frontend senior (React),https://ekaterinburg.hh.ru/vacancy/35929163?query=python,https://hh.ru/employer/955?dpt=955-955-msk,,,
1714,Senior Data Scientist (Дивизион ЦКР),https://ekaterinburg.hh.ru/vacancy/38431497?query=python,https://hh.ru/employer/3529?dpt=3529-3529-prof,,,
1715,Аналитик в операционный блок,https://ekaterinburg.hh.ru/vacancy/38651248?query=python,https://hh.ru/employer/1159470,,,
1716,DevOps-инженер/DevOps Teamlead,https://ekaterinburg.hh.ru/vacancy/38120724?query=python,https://hh.ru/employer/3565331,,,
1717,Senior Software Development Engineer in Test (Python),https://ekaterinburg.hh.ru/vacancy/37441053?query=python,https://hh.ru/employer/1057,,,
1718,Аналитик,https://ekaterinburg.hh.ru/vacancy/38480764?query=python,https://hh.ru/employer/1070191,,,
1719,Web-разработчик Full stack,https://ekaterinburg.hh.ru/vacancy/38366703?query=python,https://hh.ru/employer/24947,150000.0,200000.0,руб.
1720,Python Senior back end developer,https://ekaterinburg.hh.ru/vacancy/38918807?query=python,https://hh.ru/employer/139,,,
1721,Актуарий,https://ekaterinburg.hh.ru/vacancy/37682044?query=python,https://hh.ru/employer/6488,,,
1722,DevOps-инженер в Маркет,https://ekaterinburg.hh.ru/vacancy/38968898?query=python,https://hh.ru/employer/1740,,,
1723,"Программист C++, TechLead",https://ekaterinburg.hh.ru/vacancy/38412947?query=python,https://hh.ru/employer/866666,,170000.0,руб.
1724,Бизнес-аналитик / BI аналитик,https://ekaterinburg.hh.ru/vacancy/38349927?query=python,https://hh.ru/employer/9849?dpt=sdv-9849-sdv,,,
1725,Системный инженер Linux/Linux engineer,https://ekaterinburg.hh.ru/vacancy/38854075?query=python,https://hh.ru/employer/223129,,,
1726,Data Analyst/Дата-аналитик,https://ekaterinburg.hh.ru/vacancy/37925375?query=python,https://hh.ru/employer/3156389?dpt=3156389-3156389-crpt,,,
1727,Руководитель группы / Teamlead отдела разработки (R&D),https://ekaterinburg.hh.ru/vacancy/38589153?query=python,https://hh.ru/employer/2723603,,,
1728,ML engineer (продукт HR-платформа),https://ekaterinburg.hh.ru/vacancy/38131473?query=python,https://hh.ru/employer/3529?dpt=3529-3529-prof,,,
1729,Senior data scientist,https://ekaterinburg.hh.ru/vacancy/38487983?query=python,https://hh.ru/employer/3785152,,,
1730,Data engineer (управление Благосостоянием),https://ekaterinburg.hh.ru/vacancy/38033622?query=python,https://hh.ru/employer/3529?dpt=3529-3529-prof,,,
1731,Старший разработчик в команду контент-системы,https://ekaterinburg.hh.ru/vacancy/36512504?query=python,https://hh.ru/employer/1740,,,
1732,DevOps-инженер (SberRadar),https://ekaterinburg.hh.ru/vacancy/38388597?query=python,https://hh.ru/employer/3529?dpt=3529-3529-prof,,,
1733,Data scientist /аналитик данных,https://ekaterinburg.hh.ru/vacancy/38915999?query=python,https://hh.ru/employer/1573832,100000.0,,руб.
1734,Архитектор (MTS AI),https://ekaterinburg.hh.ru/vacancy/37694746?query=python,https://hh.ru/employer/3776?dpt=mts-3776-it,,,
1735,Системный администратор/DevOps инженер Linux,https://ekaterinburg.hh.ru/vacancy/38685823?query=python,https://hh.ru/employer/3529?dpt=3529-3529-prof,,,
1736,"Full stack разработчик (Python, React / Vue, PostgreSQL, Docker)",https://ekaterinburg.hh.ru/vacancy/38918505?query=python,https://hh.ru/employer/1710349,130000.0,,руб.
1737,Инженер проектов,https://ekaterinburg.hh.ru/vacancy/38348021?query=python,https://hh.ru/employer/9094,100000.0,,руб.
1738,Сетевой инженер,https://ekaterinburg.hh.ru/vacancy/38491001?query=python,https://hh.ru/employer/4023,,,
1739,Ведущий эксперт по развитию/ сетевой эксперт,https://ekaterinburg.hh.ru/vacancy/38678225?query=python,https://hh.ru/employer/3529?dpt=3529-3529-prof,,,
1740,Старший разработчик,https://ekaterinburg.hh.ru/vacancy/38988121?query=python,https://hh.ru/employer/4219,,,
1741,Data Scientist (Big Data),https://ekaterinburg.hh.ru/vacancy/38922630?query=python,https://hh.ru/employer/3776?dpt=mts-3776-it,,,
1742,Разработчик,https://ekaterinburg.hh.ru/vacancy/37922673?query=python,https://hh.ru/employer/2262181,,,
1743,Старший эксперт по автоматизации (Linux),https://ekaterinburg.hh.ru/vacancy/38452414?query=python,https://hh.ru/employer/4233,,,
1744,Системный аналитик DWH в Маркет,https://ekaterinburg.hh.ru/vacancy/38968877?query=python,https://hh.ru/employer/1740,,,
1745,Аналитик,https://ekaterinburg.hh.ru/vacancy/38120856?query=python,https://hh.ru/employer/3565331,,,
1746,Middle Data Scientist (ДККК),https://ekaterinburg.hh.ru/vacancy/38636757?query=python,https://hh.ru/employer/3529?dpt=3529-3529-prof,,,
1747,Data Science / ASR разработчик (Middle),https://ekaterinburg.hh.ru/vacancy/38438420?query=python,https://hh.ru/employer/4112759,150000.0,,руб.
1748,Стажер - Разработчик RPA,https://ekaterinburg.hh.ru/vacancy/38945232?query=python,https://hh.ru/employer/197135,,,
1749,Старший разработчик в инфраструктуру облака,https://ekaterinburg.hh.ru/vacancy/36935237?query=python,https://hh.ru/employer/1740,,,
1750,Media Buyers Facebook Gambling / Арбитражник,https://ekaterinburg.hh.ru/vacancy/38984241?query=python,https://hh.ru/employer/2209323,50000.0,350000.0,руб.
1751,Аналитик Колл-центра,https://ekaterinburg.hh.ru/vacancy/38984332?query=python,https://hh.ru/employer/3233751,120000.0,,руб.
1752,Специалист по автоматизированному тестированию,https://ekaterinburg.hh.ru/vacancy/38923034?query=python,https://hh.ru/employer/2915932,,,
1753,Developer C (KasperskyOS SDK Quality Control),https://ekaterinburg.hh.ru/vacancy/37146298?query=python,https://hh.ru/employer/1057,,,
1754,Ведущий программист Backend,https://ekaterinburg.hh.ru/vacancy/38957478?query=python,https://hh.ru/employer/1102601,,,
1755,Специалист технической поддержки,https://ekaterinburg.hh.ru/vacancy/38714073?query=python,https://hh.ru/employer/2070865,100000.0,,руб.
1756,Старший/ведущий/главный специалист (Data science specialist) Отдела разработки моделей кред. рисков,https://ekaterinburg.hh.ru/vacancy/38996152?query=python,https://hh.ru/employer/58320,,,
1757,DevOps-инженер (CDL/CDP ),https://ekaterinburg.hh.ru/vacancy/36282733?query=python,https://hh.ru/employer/4181,,,
1758,"Data Scientist (Транзакционный бизнес, корпоративный блок)",https://ekaterinburg.hh.ru/vacancy/38260133?query=python,https://hh.ru/employer/3529?dpt=3529-3529-prof,,,
1759,Руководитель направления по исследованию данных(Data Scientist),https://ekaterinburg.hh.ru/vacancy/34777225?query=python,https://hh.ru/employer/3529?dpt=3529-3529-prof,,,
1760,Senior Data Scientist|Ведущий исследователь данных (ДКК 360),https://ekaterinburg.hh.ru/vacancy/38857578?query=python,https://hh.ru/employer/3529?dpt=3529-3529-prof,,,
1761,Аналитик (Группа управленческой отчетности),https://ekaterinburg.hh.ru/vacancy/38990926?query=python,https://hh.ru/employer/2180?dpt=ozonru-2180-commerce,,,
1762,Стажер (Data аnalyst),https://ekaterinburg.hh.ru/vacancy/38936191?query=python,https://hh.ru/employer/3529?dpt=3529-3529-stat,,,
1763,Инженер по внедрению,https://ekaterinburg.hh.ru/vacancy/38387252?query=python,https://hh.ru/employer/3102126,,,
1764,Аналитик (BigData),https://ekaterinburg.hh.ru/vacancy/38964570?query=python,https://hh.ru/employer/3529?dpt=3529-3529-prof,,,
1765,QA/DevOps engineer,https://ekaterinburg.hh.ru/vacancy/36706888?query=python,https://hh.ru/employer/2622575,,,
1766,Data Scientist,https://ekaterinburg.hh.ru/vacancy/37523659?query=python,https://hh.ru/employer/665467,,,
1767,Аналитик (прогнозирования численности персонала),https://ekaterinburg.hh.ru/vacancy/38984507?query=python,https://hh.ru/employer/65,,100000.0,руб.
1768,Market researcher,https://ekaterinburg.hh.ru/vacancy/38388199?query=python,https://hh.ru/employer/2524797,,,
1769,ML разработчик,https://ekaterinburg.hh.ru/vacancy/38917593?query=python,https://hh.ru/employer/1008541,,,
1770,Младший специалист,https://ekaterinburg.hh.ru/vacancy/38388243?query=python,https://hh.ru/employer/4417191,,,
1771,"Risk analyst (дистанционно, далее переезд во Вьетнам)",https://ekaterinburg.hh.ru/vacancy/38614805?query=python,https://hh.ru/employer/180028,,,
1772,Data scientist (Центр акционерного риска),https://ekaterinburg.hh.ru/vacancy/38859023?query=python,https://hh.ru/employer/3529?dpt=3529-3529-prof,,,
1773,DevOps инженер,https://ekaterinburg.hh.ru/vacancy/38928761?query=python,https://hh.ru/employer/1355705,,,
1774,Team Lead Data Scientist (Surge Pricing),https://ekaterinburg.hh.ru/vacancy/37457846?query=python,https://hh.ru/employer/188712,,,
1775,Бизнес-аналитик,https://ekaterinburg.hh.ru/vacancy/38981418?query=python,https://hh.ru/employer/728570,,,
1776,Data Scientist в Корпоративно-Инвестиционный Блок Банка,https://ekaterinburg.hh.ru/vacancy/36550195?query=python,https://hh.ru/employer/3529?dpt=3529-3529-prof,,,
1777,Data Scientist,https://ekaterinburg.hh.ru/vacancy/38901600?query=python,https://hh.ru/employer/4470218,,,
1778,Lead Data Scientist (RecSys) at Sberbank Corporate,https://ekaterinburg.hh.ru/vacancy/36550187?query=python,https://hh.ru/employer/3529?dpt=3529-3529-prof,,,
1779,Программист (г. Москва),https://ekaterinburg.hh.ru/vacancy/38912786?query=python,https://hh.ru/employer/49518,,120000.0,руб.
1780,Разработчик PL/SQL Oracle (финансовая система),https://ekaterinburg.hh.ru/vacancy/38943060?query=python,https://hh.ru/employer/2245,,,
1781,Разработчик BI-отчетности,https://ekaterinburg.hh.ru/vacancy/38480309?query=python,https://hh.ru/employer/1457048,,,
1782,Backend developer (testing),https://ekaterinburg.hh.ru/vacancy/38965357?query=python,https://hh.ru/employer/2406373,,,
1783,Руководитель группы тестирования,https://ekaterinburg.hh.ru/vacancy/37947576?query=python,https://hh.ru/employer/24934,,,
1784,Data Analyst (Big Data),https://ekaterinburg.hh.ru/vacancy/38921603?query=python,https://hh.ru/employer/3776?dpt=mts-3776-it,,,
1785,"Преподаватель на курс ""DevOps-инженер""",https://ekaterinburg.hh.ru/vacancy/38968431?query=python,https://hh.ru/employer/2863076,,,
1786,Архитектор Оперативного Хранилища Данных (ODS),https://ekaterinburg.hh.ru/vacancy/38990699?query=python,https://hh.ru/employer/3197321,,,
1787,Системный администратор,https://ekaterinburg.hh.ru/vacancy/38946618?query=python,https://hh.ru/employer/3529?dpt=3529-3529-prof,,,
1788,Ведущий Data engineer (DWH),https://ekaterinburg.hh.ru/vacancy/38920358?query=python,https://hh.ru/employer/188712,,,
1789,"Data Scientist, Дивизион «Массовая персонализация»",https://ekaterinburg.hh.ru/vacancy/38937276?query=python,https://hh.ru/employer/3529?dpt=3529-3529-prof,,,
1790,DevOps инженер,https://ekaterinburg.hh.ru/vacancy/38922818?query=python,https://hh.ru/employer/4508336,180000.0,250000.0,руб.
1791,Middle+ Frontend разработчик (React/удаленно),https://ekaterinburg.hh.ru/vacancy/38955173?query=python,https://hh.ru/employer/4420523,,150000.0,руб.
1792,Эксперт по сопровождению серверной инфраструктуры,https://ekaterinburg.hh.ru/vacancy/38182644?query=python,https://hh.ru/employer/229,,,
1793,Software development engineer in test (Anti-Rootkit) C#,https://ekaterinburg.hh.ru/vacancy/38934942?query=python,https://hh.ru/employer/1057,,,
1794,Эксперт / архитектор 1С,https://ekaterinburg.hh.ru/vacancy/38465721?query=python,https://hh.ru/employer/2987,,,
1795,Администратор Oracle,https://ekaterinburg.hh.ru/vacancy/38953308?query=python,https://hh.ru/employer/2346,,,
1796,Стажер-аналитик в команду HR продуктов,https://ekaterinburg.hh.ru/vacancy/38943890?query=python,https://hh.ru/employer/3809?dpt=sbr-3809-sibb,,,
1797,Инженер группы внедрения средств защиты информации,https://ekaterinburg.hh.ru/vacancy/38967101?query=python,https://hh.ru/employer/3600172,,,
1798,Архитектор (Security Web Gateway),https://ekaterinburg.hh.ru/vacancy/35747171?query=python,https://hh.ru/employer/1793216,,,
1799,"Стажер, Группа улучшения бизнес-технологий и ИТ, направление SAP (Sales Cloud)",https://ekaterinburg.hh.ru/vacancy/38966764?query=python,https://hh.ru/employer/4900,,,
1800,Junior Инженер DevOps,https://ekaterinburg.hh.ru/vacancy/38928545?query=python,https://hh.ru/employer/2733062,,,
1801,Solutions Architect,https://ekaterinburg.hh.ru/vacancy/38981844?query=python,https://hh.ru/employer/2156053,,,
1802,Руководитель службы Информационной безопасности,https://ekaterinburg.hh.ru/vacancy/38640900?query=python,https://hh.ru/employer/699283,,,
1803,Разработчик технического зрения (Computer Vision/Image Processing),https://ekaterinburg.hh.ru/vacancy/38917556?query=python,https://hh.ru/employer/1008541,,,
1804,Эксперт по мониторингу рыночных рисков,https://ekaterinburg.hh.ru/vacancy/35657783?query=python,https://hh.ru/employer/4307,,,
1805,Руководитель направления по исследованию данных (R&D),https://ekaterinburg.hh.ru/vacancy/38210658?query=python,https://hh.ru/employer/3529?dpt=3529-3529-lead,,,
1806,Программист C# / .Net (Middle),https://ekaterinburg.hh.ru/vacancy/38034816?query=python,https://hh.ru/employer/4281,,,
1807,Разработчик (SberRadar),https://ekaterinburg.hh.ru/vacancy/38388596?query=python,https://hh.ru/employer/3529?dpt=3529-3529-prof,,,
1808,Инженер внедрения и сопровождения клиентов (O-City),https://ekaterinburg.hh.ru/vacancy/38365998?query=python,https://hh.ru/employer/2722,,,
1809,Python developer + С# (CoreTech),https://ekaterinburg.hh.ru/vacancy/38907066?query=python,https://hh.ru/employer/1057,,,
1810,Java-разработчик,https://ekaterinburg.hh.ru/vacancy/37008310?query=python,https://hh.ru/employer/5923?dpt=rns-5923-RKMo,,,
1811,Senior Automation QA,https://ekaterinburg.hh.ru/vacancy/38520777?query=python,https://hh.ru/employer/213397,,,
1812,"Инженер DevOps (integration, Брокерский бизнес)",https://ekaterinburg.hh.ru/vacancy/37642541?query=python,https://hh.ru/employer/4181,,,
1813,Инженер тестовых сред (инфраструктура),https://ekaterinburg.hh.ru/vacancy/38670580?query=python,https://hh.ru/employer/4181,,,
1814,Старший научный сотрудник Ресурсного центра аналитических методов (г. Сочи),https://ekaterinburg.hh.ru/vacancy/38461046?query=python,https://hh.ru/employer/4457416,120000.0,120000.0,руб.
1815,Консультант по информационным системам,https://ekaterinburg.hh.ru/vacancy/38853253?query=python,https://hh.ru/employer/154761,,,
1816,Ведущий исследователь - С++ разработчик (Image Processing group),https://ekaterinburg.hh.ru/vacancy/37815766?query=python,https://hh.ru/employer/301,,,
1817,QA Automation Engineer в команду Prime & satellites,https://ekaterinburg.hh.ru/vacancy/37005844?query=python,https://hh.ru/employer/4023,,,
1818,Системный инженер по операторам связи (стажер),https://ekaterinburg.hh.ru/vacancy/38952057?query=python,https://hh.ru/employer/3095,,,
1819,Data analyst / ML engineer (Аналитик данных),https://ekaterinburg.hh.ru/vacancy/38907401?query=python,https://hh.ru/employer/346616,,,
1820,Эксперт по методологии рыночных рисков,https://ekaterinburg.hh.ru/vacancy/36180003?query=python,https://hh.ru/employer/4307,,,
1821,Аналитик - Разработчик,https://ekaterinburg.hh.ru/vacancy/38957152?query=python,https://hh.ru/employer/78638,,,
1822,Database Administrator (DBA),https://ekaterinburg.hh.ru/vacancy/38623830?query=python,https://hh.ru/employer/247118,,,
1823,DevOps-инженер,https://ekaterinburg.hh.ru/vacancy/38162139?query=python,https://hh.ru/employer/404,,,
1824,Ведущий инженер-программист / разработчик аппаратных решений,https://ekaterinburg.hh.ru/vacancy/38956807?query=python,https://hh.ru/employer/2510831,,,
1825,Software Engineer (ML algorithm implementation),https://ekaterinburg.hh.ru/vacancy/38928026?query=python,https://hh.ru/employer/124,,,
1826,RPA Разработчик,https://ekaterinburg.hh.ru/vacancy/37478624?query=python,https://hh.ru/employer/156424,,,
1827,Backend Developer,https://ekaterinburg.hh.ru/vacancy/38956601?query=python,https://hh.ru/employer/1144,,,
1828,Руководитель направления разработки защищенных программ,https://ekaterinburg.hh.ru/vacancy/38957554?query=python,https://hh.ru/employer/3776?dpt=mts-3776-main,,,
1829,Разработчик Ruby,https://ekaterinburg.hh.ru/vacancy/38259544?query=python,https://hh.ru/employer/9188,,,
1830,Разработчик Python (в Управление перспективных технологий),https://ekaterinburg.hh.ru/vacancy/38324036?query=python,https://hh.ru/employer/1439,,,
1831,Системный администратор Linux/DevOps,https://ekaterinburg.hh.ru/vacancy/38928351?query=python,https://hh.ru/employer/3125,,,
1832,Ведущий инженер (Сопровождение системы защиты от DDoS-атак),https://ekaterinburg.hh.ru/vacancy/38961857?query=python,https://hh.ru/employer/3529?dpt=3529-3529-prof,,,
1833,Системный администратор Linux,https://ekaterinburg.hh.ru/vacancy/38935389?query=python,https://hh.ru/employer/12550,,,
1834,Специалист по планированию,https://ekaterinburg.hh.ru/vacancy/38395172?query=python,https://hh.ru/employer/2180?dpt=ozonru-2180-boro,,,
1835,Ведущий специалист по тестированию,https://ekaterinburg.hh.ru/vacancy/37846293?query=python,https://hh.ru/employer/85370,150000.0,,руб.
1836,Старший/Ведущий инженер по тестированию (функциональное тестирование),https://ekaterinburg.hh.ru/vacancy/37101562?query=python,https://hh.ru/employer/3095,,,
1837,DevOps инженер (проект SOWA),https://ekaterinburg.hh.ru/vacancy/38944289?query=python,https://hh.ru/employer/906557,,,
1838,DevOps инженер,https://ekaterinburg.hh.ru/vacancy/37999792?query=python,https://hh.ru/employer/971023,,,
1839,Web-аналитик,https://ekaterinburg.hh.ru/vacancy/38926456?query=python,https://hh.ru/employer/2180?dpt=ozonru-2180-commerce,,,
1840,NLP Разработчик (Центр искусственного интеллекта),https://ekaterinburg.hh.ru/vacancy/38948382?query=python,https://hh.ru/employer/3776?dpt=mts-3776-it,,,
1841,Junior Java Developer,https://ekaterinburg.hh.ru/vacancy/38932280?query=python,https://hh.ru/employer/39563,50000.0,80000.0,руб.
1842,DevOps engineer,https://ekaterinburg.hh.ru/vacancy/37605255?query=python,https://hh.ru/employer/2618793,,,
1843,Инженер DevOps (SberWorks),https://ekaterinburg.hh.ru/vacancy/36936244?query=python,https://hh.ru/employer/3529?dpt=3529-3529-prof,,,
1844,Инженер DevOps (SberWorks),https://ekaterinburg.hh.ru/vacancy/37116305?query=python,https://hh.ru/employer/3529?dpt=3529-3529-prof,,,
1845,DevOps инженер,https://ekaterinburg.hh.ru/vacancy/38899253?query=python,https://hh.ru/employer/1833,,,
1846,Администратор тестовых сред,https://ekaterinburg.hh.ru/vacancy/38676088?query=python,https://hh.ru/employer/906557,,,
1847,DevOps / Системный администратор-разработчик Linux,https://ekaterinburg.hh.ru/vacancy/38918563?query=python,https://hh.ru/employer/1710349,130000.0,,руб.
1848,Middle PHP developer,https://ekaterinburg.hh.ru/vacancy/38964164?query=python,https://hh.ru/employer/1110684,,,
1849,Data Engineer в команду HR,https://ekaterinburg.hh.ru/vacancy/38435608?query=python,https://hh.ru/employer/4023,,,
1850,Главный управляющий портфелем,https://ekaterinburg.hh.ru/vacancy/38983795?query=python,https://hh.ru/employer/1087401,,,
1851,Продуктовый аналитик,https://ekaterinburg.hh.ru/vacancy/38966944?query=python,https://hh.ru/employer/3129027,,,
1852,HR/Рекрутер в IT компанию,https://ekaterinburg.hh.ru/vacancy/38966614?query=python,https://hh.ru/employer/3927686,,,
1853,Data Scientist (клиентская аналитика),https://ekaterinburg.hh.ru/vacancy/38922500?query=python,https://hh.ru/employer/3127?dpt=mgfn-3127-it,,,
1854,Менеджер по региональному планированию,https://ekaterinburg.hh.ru/vacancy/38396088?query=python,https://hh.ru/employer/2180?dpt=ozonru-2180-boro,,,
1855,Аналитик данных,https://ekaterinburg.hh.ru/vacancy/37798212?query=python,https://hh.ru/employer/47858,,,
1856,Senior SDET (QA Automation Engineer),https://ekaterinburg.hh.ru/vacancy/38647288?query=python,https://hh.ru/employer/2406373,,,
1857,Senior DS NLP,https://ekaterinburg.hh.ru/vacancy/38910980?query=python,https://hh.ru/employer/3529?dpt=3529-3529-prof,,,
1858,Ведущий специалист по сопровождению аналитических и внешних систем,https://ekaterinburg.hh.ru/vacancy/38957907?query=python,https://hh.ru/employer/2406247,,,
1859,Information Security Manager,https://ekaterinburg.hh.ru/vacancy/38960472?query=python,https://hh.ru/employer/156424,,,
1860,"Analyst (переезд во Вьетнам, работа с российской командой)",https://ekaterinburg.hh.ru/vacancy/37124089?query=python,https://hh.ru/employer/180028,,,
1861,Аналитик-разработчик ETL/Data Engineer,https://ekaterinburg.hh.ru/vacancy/38461198?query=python,https://hh.ru/employer/4456441,,,
1862,Аналитик данных,https://ekaterinburg.hh.ru/vacancy/38919017?query=python,https://hh.ru/employer/3668831,,120000.0,руб.
1863,Руководитель направления по исследованию данных/Data Scientist,https://ekaterinburg.hh.ru/vacancy/38733057?query=python,https://hh.ru/employer/3529?dpt=3529-3529-prof,,,
1864,Инженер DevOps,https://ekaterinburg.hh.ru/vacancy/36519268?query=python,https://hh.ru/employer/3529?dpt=3529-3529-prof,,,
1865,Application Engineer (Atlas Platform),https://ekaterinburg.hh.ru/vacancy/38926984?query=python,https://hh.ru/employer/2873,,,
1866,Менеджер проектов разработки систем BI,https://ekaterinburg.hh.ru/vacancy/36711941?query=python,https://hh.ru/employer/1457048,,,
1867,Экономист-исследователь,https://ekaterinburg.hh.ru/vacancy/38958388?query=python,https://hh.ru/employer/3508081,70000.0,120000.0,руб.
1868,Web-аналитик,https://ekaterinburg.hh.ru/vacancy/35805914?query=python,https://hh.ru/employer/1375441,,,
1869,Backend developer (PHP),https://ekaterinburg.hh.ru/vacancy/38392632?query=python,https://hh.ru/employer/2878582,200000.0,,руб.
1870,Разработчик AI (поведение игрового юнита),https://ekaterinburg.hh.ru/vacancy/38623579?query=python,https://hh.ru/employer/230088,,150000.0,руб.
1871,Главный специалист Отдела развития технологий взыскания и отчетности,https://ekaterinburg.hh.ru/vacancy/38973093?query=python,https://hh.ru/employer/4496?dpt=4496-4496-office,,,
1872,Ведущий инженер (Сопровождение межсетевых экранов),https://ekaterinburg.hh.ru/vacancy/38961021?query=python,https://hh.ru/employer/3529?dpt=3529-3529-prof,,,
1873,Java Team Lead,https://ekaterinburg.hh.ru/vacancy/37008500?query=python,https://hh.ru/employer/5923?dpt=rns-5923-RKMo,,,
1874,Аналитик в Почту,https://ekaterinburg.hh.ru/vacancy/38946374?query=python,https://hh.ru/employer/15478,,,
